Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,95.23999786376953,95.87999725341797,94.23999786376953,95.87000274658203,89.46887969970703,2380800
2020-01-03,94.2300033569336,95.23999786376953,93.70999908447266,95.16000366210938,88.80626678466797,1557900
2020-01-06,94.54000091552734,95.43000030517578,94.2699966430664,95.33999633789062,88.97423553466797,3665200
2020-01-07,94.16000366210938,95.0,94.01000213623047,94.83999633789062,88.50762939453125,2631000
2020-01-08,94.83999633789062,95.55999755859375,94.6500015258789,95.12999725341797,88.77827453613281,2480500
2020-01-09,95.61000061035156,95.63999938964844,94.81999969482422,95.19000244140625,88.83426666259766,2736900
2020-01-10,95.5199966430664,95.61000061035156,94.69999694824219,94.9800033569336,88.63829040527344,2213000
2020-01-13,94.62999725341797,95.02999877929688,94.25,94.86000061035156,88.52629089355469,1638300
2020-01-14,95.05000305175781,95.19000244140625,93.98999786376953,94.0999984741211,87.81704711914062,2349900
2020-01-15,93.55000305175781,94.29000091552734,93.33999633789062,93.9000015258789,87.6303939819336,2653200
2020-01-16,94.70999908447266,94.83999633789062,93.9800033569336,94.81999969482422,88.48896789550781,1677000
2020-01-17,94.79000091552734,95.94999694824219,94.62000274658203,95.68000030517578,89.29154968261719,2978600
2020-01-21,95.3499984741211,95.48999786376953,94.31999969482422,94.5199966430664,88.20899963378906,3505200
2020-01-22,98.31999969482422,99.81999969482422,96.58999633789062,97.16000366210938,90.67273712158203,5604100
2020-01-23,96.33000183105469,97.97000122070312,95.41000366210938,97.9000015258789,91.36331939697266,3081300
2020-01-24,98.26000213623047,98.30999755859375,96.43000030517578,96.83999633789062,90.37409973144531,2626000
2020-01-27,94.86000061035156,95.1500015258789,93.95999908447266,94.63999938964844,88.32099914550781,2194200
2020-01-28,94.83999633789062,97.0199966430664,94.68000030517578,96.2699966430664,89.8421401977539,3394200
2020-01-29,96.87000274658203,97.4800033569336,96.12000274658203,96.87000274658203,90.402099609375,2108100
2020-01-30,95.62000274658203,97.41000366210938,95.48999786376953,97.2300033569336,90.73806762695312,2680500
2020-01-31,96.37999725341797,96.86000061035156,94.02999877929688,94.47000122070312,88.1623306274414,4701800
2020-02-03,95.05999755859375,96.80999755859375,94.94999694824219,95.48999786376953,89.1142349243164,2745100
2020-02-04,97.97000122070312,101.54000091552734,97.86000061035156,100.91000366210938,94.17235565185547,4735400
2020-02-05,102.31999969482422,103.20999908447266,101.68000030517578,102.33999633789062,95.50686645507812,3339400
2020-02-06,103.5,103.5,101.86000061035156,102.4800033569336,95.63751983642578,2507900
2020-02-07,101.9000015258789,102.94000244140625,101.12999725341797,101.95999908447266,95.1522445678711,3064000
2020-02-10,101.83999633789062,102.93000030517578,101.5,102.91000366210938,96.03881072998047,2039600
2020-02-11,103.41999816894531,104.38999938964844,103.01000213623047,103.52999877929688,96.61742401123047,2481300
2020-02-12,104.5,104.97000122070312,103.80000305175781,104.02999877929688,97.08401489257812,2006200
2020-02-13,103.41000366210938,103.9800033569336,102.81999969482422,102.88999938964844,96.02014923095703,2059500
2020-02-14,102.95999908447266,103.5999984741211,102.51000213623047,103.55000305175781,96.6360855102539,1991900
2020-02-18,104.02999877929688,104.63999938964844,103.5199966430664,104.47000122070312,97.4946517944336,2298400
2020-02-19,104.5,104.9800033569336,104.16000366210938,104.30999755859375,97.34532165527344,1873100
2020-02-20,104.26000213623047,105.77999877929688,104.0999984741211,105.0999984741211,98.08259582519531,1755700
2020-02-21,104.2300033569336,105.13999938964844,103.80999755859375,104.93000030517578,97.92393493652344,2465700
2020-02-24,101.66999816894531,102.6500015258789,101.12000274658203,101.6500015258789,94.86295318603516,4177700
2020-02-25,101.94999694824219,102.45999908447266,98.0999984741211,98.20999908447266,91.65263366699219,4140900
2020-02-26,98.88999938964844,99.73999786376953,96.58000183105469,96.58000183105469,90.13145446777344,4108600
2020-02-27,94.33999633789062,96.62999725341797,92.62999725341797,93.23999786376953,87.01446533203125,5546400
2020-02-28,90.81999969482422,92.0999984741211,89.08000183105469,90.72000122070312,84.66272735595703,6789600
2020-03-02,91.5,95.75,91.01000213623047,95.68000030517578,89.29154968261719,5188800
2020-03-03,96.2699966430664,99.26000213623047,92.48999786376953,92.8499984741211,86.65050506591797,5114600
2020-03-04,94.70999908447266,98.19999694824219,94.43000030517578,98.12000274658203,91.56864166259766,4269000
2020-03-05,94.91999816894531,96.4000015258789,93.31999969482422,93.66000366210938,87.40642547607422,3980400
2020-03-06,90.30999755859375,93.93000030517578,90.08000183105469,92.7699966430664,86.57583618164062,4760000
2020-03-09,85.08999633789062,86.47000122070312,78.0,83.12999725341797,77.57949829101562,5205800
2020-03-10,86.2300033569336,89.5199966430664,84.62999725341797,89.05999755859375,83.1135482788086,4974000
2020-03-11,86.41000366210938,87.5,83.11000061035156,84.37000274658203,78.73670959472656,4422800
2020-03-12,78.25,80.48999786376953,75.01000213623047,75.91999816894531,71.46928405761719,5814900
2020-03-13,80.81999969482422,87.04000091552734,78.19000244140625,85.55999755859375,80.54414367675781,5711900
2020-03-16,75.80999755859375,81.27999877929688,74.87000274658203,75.31999969482422,70.90445709228516,4825300
2020-03-17,76.9000015258789,77.9800033569336,70.27999877929688,73.73999786376953,69.41708374023438,5774000
2020-03-18,68.12999725341797,69.44000244140625,58.720001220703125,68.81999969482422,64.7854995727539,5784500
2020-03-19,67.5199966430664,72.68000030517578,62.099998474121094,72.44999694824219,68.20270538330078,4599000
2020-03-20,73.86000061035156,73.86000061035156,64.47000122070312,64.93000030517578,61.123565673828125,4540900
2020-03-23,63.83000183105469,64.30999755859375,56.41999816894531,57.77000045776367,54.38330841064453,6096900
2020-03-24,61.63999938964844,72.41000366210938,61.16999816894531,71.20999908447266,67.03539276123047,5155900
2020-03-25,72.08999633789062,79.30999755859375,69.41000366210938,74.5999984741211,70.2266616821289,5259100
2020-03-26,76.29000091552734,78.95999908447266,73.81999969482422,78.25,73.6626968383789,3073400
2020-03-27,73.02999877929688,76.51000213623047,71.91999816894531,74.54000091552734,70.17018127441406,2621400
2020-03-30,74.41999816894531,78.70999908447266,74.0,78.31999969482422,73.72859191894531,2873400
2020-03-31,77.66999816894531,79.04000091552734,75.87000274658203,77.69000244140625,73.1355209350586,5641200
2020-04-01,72.56999969482422,74.04000091552734,71.12999725341797,73.13999938964844,68.85226440429688,3769700
2020-04-02,72.44000244140625,75.08999633789062,71.58000183105469,73.58999633789062,69.27587890625,3162500
2020-04-03,74.12000274658203,74.12000274658203,70.33999633789062,71.25,67.07306671142578,2606700
2020-04-06,75.20999908447266,77.88999938964844,75.12999725341797,77.4000015258789,72.86253356933594,3109300
2020-04-07,81.16999816894531,82.25,75.94000244140625,76.16000366210938,71.69522094726562,3372100
2020-04-08,77.23999786376953,80.69999694824219,76.12999725341797,80.13999938964844,75.44189453125,3272800
2020-04-09,80.69000244140625,84.83999633789062,80.5,81.44000244140625,76.66567993164062,4472100
2020-04-13,79.4000015258789,79.93000030517578,76.73999786376953,78.38999938964844,73.79448699951172,2238200
2020-04-14,80.51000213623047,81.23999786376953,78.68000030517578,79.83999633789062,75.15946960449219,1943400
2020-04-15,77.76000213623047,78.01000213623047,75.38999938964844,75.73999786376953,71.29983520507812,2040500
2020-04-16,75.5999984741211,76.23999786376953,74.3499984741211,75.81999969482422,71.3751449584961,2961000
2020-04-17,78.58000183105469,80.87999725341797,78.12000274658203,79.26000213623047,74.61348724365234,2450900
2020-04-20,77.52999877929688,79.44999694824219,76.70999908447266,77.88999938964844,73.32379150390625,2181200
2020-04-21,76.70999908447266,77.86000061035156,75.80000305175781,76.91000366210938,72.40125274658203,2400300
2020-04-22,78.91999816894531,79.68000030517578,77.5,77.6500015258789,73.09786987304688,2639300
2020-04-23,78.77999877929688,80.29000091552734,78.02999877929688,78.1500015258789,73.56855773925781,2289100
2020-04-24,78.9800033569336,79.37999725341797,77.69999694824219,78.86000061035156,74.23692321777344,2083600
2020-04-27,79.29000091552734,83.2300033569336,79.29000091552734,82.54000091552734,77.7011947631836,1992300
2020-04-28,84.52999877929688,85.44999694824219,82.62999725341797,83.0999984741211,78.2283706665039,2249200
2020-04-29,84.98999786376953,86.7699966430664,84.30000305175781,85.77999877929688,80.75125122070312,2563300
2020-04-30,85.30999755859375,85.48999786376953,82.66999816894531,83.5,78.60491943359375,3597600
2020-05-01,82.0,82.88999938964844,79.87000274658203,82.06999969482422,77.25875091552734,2505800
2020-05-04,80.47000122070312,81.13999938964844,78.0999984741211,79.31999969482422,74.66996765136719,2839900
2020-05-05,81.05000305175781,82.36000061035156,80.5,80.80000305175781,76.0632095336914,2260100
2020-05-06,80.7699966430664,81.6500015258789,79.91999816894531,79.91999816894531,75.23478698730469,1825500
2020-05-07,81.26000213623047,81.56999969482422,79.87000274658203,80.26000213623047,75.55486297607422,2219300
2020-05-08,81.5,82.4000015258789,81.08999633789062,82.25,77.42820739746094,1555100
2020-05-11,81.44000244140625,81.79000091552734,80.19000244140625,81.08000183105469,76.32679748535156,1786800
2020-05-12,81.47000122070312,82.08999633789062,77.2699966430664,77.45999908447266,72.91900634765625,1996200
