Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,89.08000183105469,89.56999969482422,88.51000213623047,89.55000305175781,77.19874572753906,5639200
2020-01-03,88.16999816894531,89.38999938964844,87.9000015258789,88.69999694824219,76.46598052978516,5988500
2020-01-06,88.22000122070312,89.62000274658203,87.9800033569336,89.4000015258789,77.06944274902344,6786600
2020-01-07,88.93000030517578,89.54000091552734,88.26000213623047,88.88999938964844,76.62977600097656,7242500
2020-01-08,89.1500015258789,90.05999755859375,88.87000274658203,89.5199966430664,77.17288970947266,7696800
2020-01-09,90.01000213623047,90.2300033569336,89.05000305175781,90.20999908447266,77.76773071289062,7518000
2020-01-10,90.2300033569336,90.29000091552734,88.83000183105469,89.05999755859375,76.7763442993164,8581400
2020-01-13,89.5,89.5,87.91999816894531,88.5199966430664,76.31079864501953,9292200
2020-01-14,87.0999984741211,88.44000244140625,86.7699966430664,88.19999694824219,77.06221771240234,8876900
2020-01-15,88.18000030517578,89.87999725341797,88.18000030517578,89.26000213623047,77.98836517333984,8490100
2020-01-16,89.30999755859375,89.80000305175781,88.91999816894531,89.26000213623047,77.98836517333984,7073200
2020-01-17,89.12999725341797,89.2699966430664,87.79000091552734,88.0,76.8874740600586,10122300
2020-01-21,87.68000030517578,88.52999877929688,87.56999969482422,87.98999786376953,76.87873840332031,13552000
2020-01-22,88.02999877929688,88.16999816894531,87.1500015258789,87.20999908447266,76.19722747802734,6438900
2020-01-23,87.05000305175781,87.06999969482422,84.98999786376953,85.2699966430664,74.50221252441406,12266800
2020-01-24,85.43000030517578,85.4800033569336,82.76000213623047,83.54000091552734,72.99066925048828,13215400
2020-01-27,85.05000305175781,85.93000030517578,84.0,84.0199966430664,73.41006469726562,13832000
2020-01-28,84.98999786376953,84.98999786376953,83.63999938964844,83.7699966430664,73.1916275024414,8614400
2020-01-29,83.80000305175781,84.0,83.12999725341797,83.19999694824219,72.693603515625,5703200
2020-01-30,82.58000183105469,82.79000091552734,81.18000030517578,81.77999877929688,71.45292663574219,10870000
2020-01-31,81.54000091552734,81.72000122070312,80.41000366210938,81.0199966430664,70.78890228271484,13870100
2020-02-03,81.30999755859375,82.5999984741211,80.91999816894531,82.30000305175781,71.90726470947266,10143700
2020-02-04,83.58999633789062,84.70999908447266,83.58999633789062,84.36000061035156,73.7071304321289,8251500
2020-02-05,85.05999755859375,87.13999938964844,84.87999725341797,86.62999725341797,75.69048309326172,10020600
2020-02-06,87.88999938964844,87.95999908447266,86.22000122070312,87.18000030517578,76.1710205078125,7769700
2020-02-07,89.73999786376953,92.9800033569336,88.87999725341797,92.29000091552734,80.63573455810547,19090300
2020-02-10,92.36000061035156,95.5,92.11000061035156,94.75,82.78509521484375,13998300
2020-02-11,95.26000213623047,97.08000183105469,95.01000213623047,96.0,83.87724304199219,10682800
2020-02-12,95.9800033569336,97.86000061035156,95.70999908447266,97.79000091552734,85.44121551513672,10591000
2020-02-13,96.8499984741211,97.36000061035156,95.2300033569336,95.3499984741211,83.30931854248047,10613000
2020-02-14,95.2300033569336,95.30000305175781,93.7699966430664,94.05000305175781,82.1734848022461,11175800
2020-02-18,93.66999816894531,94.5,93.26000213623047,93.61000061035156,81.78904724121094,9406300
2020-02-19,93.7699966430664,94.79000091552734,93.0199966430664,94.13999938964844,82.25212097167969,6349100
2020-02-20,93.93000030517578,94.38999938964844,92.58999633789062,94.2300033569336,82.33076477050781,5446200
2020-02-21,93.95999908447266,95.5199966430664,93.37999725341797,94.95999908447266,82.96858215332031,6676000
2020-02-24,92.16999816894531,93.87000274658203,92.1500015258789,93.13999938964844,81.37841033935547,10705100
2020-02-25,93.31999969482422,93.45999908447266,88.11000061035156,89.18000030517578,77.9184799194336,11366400
2020-02-26,88.62000274658203,91.18000030517578,88.19000244140625,88.41000366210938,77.24571228027344,9786900
2020-02-27,86.19000244140625,89.44999694824219,84.19999694824219,85.41999816894531,74.63327026367188,14184100
2020-02-28,82.79000091552734,85.70999908447266,81.58000183105469,85.70999908447266,74.88664245605469,18450000
2020-03-02,86.0,88.77999877929688,83.55000305175781,88.69000244140625,77.49034118652344,12171100
2020-03-03,89.44000244140625,90.9000015258789,85.66000366210938,87.56999969482422,76.51177215576172,12660900
2020-03-04,89.2699966430664,91.86000061035156,88.94999694824219,91.75,80.16393280029297,16590400
2020-03-05,90.05999755859375,91.70999908447266,89.43000030517578,90.61000061035156,79.16787719726562,9688400
2020-03-06,88.7300033569336,89.76000213623047,87.26000213623047,88.81999969482422,77.60392761230469,12664600
2020-03-09,84.0,87.33999633789062,82.43000030517578,85.2699966430664,74.50221252441406,15806200
2020-03-10,88.19000244140625,88.22000122070312,83.76000213623047,87.52999877929688,76.4768295288086,12965800
2020-03-11,85.80000305175781,86.63999938964844,83.56999969482422,84.8499984741211,74.13524627685547,10382200
2020-03-12,78.8499984741211,81.29000091552734,77.05999755859375,78.61000061035156,68.6832275390625,19935700
2020-03-13,83.36000061035156,86.31999969482422,80.69000244140625,85.37000274658203,74.589599609375,21867700
2020-03-16,79.0,82.18000030517578,73.58000183105469,74.2699966430664,64.89127349853516,20916000
2020-03-17,75.70999908447266,77.70999908447266,69.98999786376953,73.0199966430664,63.79913330078125,23205000
2020-03-18,70.0,71.38999938964844,64.69000244140625,71.02999877929688,62.060428619384766,23712800
2020-03-19,69.0999984741211,74.8499984741211,65.33000183105469,71.05999755859375,62.08663558959961,19739900
2020-03-20,73.0,73.0,66.80999755859375,68.81999969482422,60.1295051574707,18844500
2020-03-23,67.37999725341797,67.75,62.54999923706055,64.5,56.35501480102539,19219000
2020-03-24,68.16000366210938,71.81999969482422,67.08999633789062,67.48999786376953,58.96744918823242,18376300
2020-03-25,67.91999816894531,70.68000030517578,65.55000305175781,67.91000366210938,59.334407806396484,20017300
2020-03-26,68.81999969482422,74.30999755859375,68.76000213623047,73.83000183105469,64.5068359375,15979400
2020-03-27,71.62999725341797,75.05999755859375,70.70999908447266,72.66999816894531,63.493316650390625,12293300
2020-03-30,73.5199966430664,76.23999786376953,73.47000122070312,75.23999786376953,65.7387924194336,10671600
2020-03-31,75.4000015258789,77.91999816894531,74.44000244140625,76.19000244140625,66.5688247680664,20474400
2020-04-01,72.12000274658203,73.98999786376953,71.43000030517578,73.41999816894531,64.14860534667969,12948000
2020-04-02,72.77999877929688,75.5,71.45999908447266,75.12999725341797,65.64269256591797,8077800
2020-04-03,74.6500015258789,75.44000244140625,72.55000305175781,73.37000274658203,64.10494232177734,8062700
2020-04-06,75.73999786376953,77.26000213623047,74.02999877929688,75.7300033569336,66.16690826416016,10266500
2020-04-07,78.37999725341797,78.58000183105469,75.25,75.38999938964844,65.8698501586914,11591700
2020-04-08,76.44000244140625,78.9800033569336,74.77999877929688,78.55999755859375,68.63953399658203,12218500
2020-04-09,78.55999755859375,80.08000183105469,78.55999755859375,79.75,69.67927551269531,9425900
